city,Date,PM2.5,PM10,NO2,NH3,CO,SO2,O3,AQI,AQI_Bucket
Rajamahendravaram,2026-10-02,112.0,116.0,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,116.0,Moderate
Rajamahendravaram,2026-10-02,110.0,117.8202614379085,28.0,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,110.0,Moderate
Rajamahendravaram,2026-11-02,106.0,117.8202614379085,29.76982892690513,6.0,45.2015873015873,16.723642172523963,27.34380165289256,106.0,Moderate
Rajamahendravaram,2026-11-02,109.33222591362126,117.8202614379085,29.76982892690513,6.0,31.0,16.723642172523963,27.34380165289256,31.0,Good
Rajamahendravaram,2026-11-02,106.0,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,106.0,Moderate
Rajamahendravaram,2026-11-02,100.0,117.8202614379085,27.0,5.906194690265487,45.2015873015873,16.723642172523963,17.0,100.0,Satisfactory
Rajamahendravaram,2026-11-02,109.33222591362126,117.8202614379085,27.0,6.0,45.2015873015873,16.723642172523963,27.34380165289256,27.0,Good
Rajamahendravaram,2026-11-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,31.0,16.723642172523963,27.34380165289256,31.0,Good
Rajamahendravaram,2026-11-02,109.33222591362126,117.8202614379085,29.76982892690513,6.0,45.2015873015873,16.723642172523963,27.34380165289256,6.0,Good
Rajamahendravaram,2026-11-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,33.0,33.0,Good
Rajamahendravaram,2026-11-02,109.33222591362126,117.8202614379085,29.76982892690513,6.0,45.2015873015873,16.723642172523963,27.34380165289256,6.0,Good
Rajamahendravaram,2026-12-02,109.33222591362126,116.0,29.0,5.906194690265487,45.2015873015873,13.0,22.0,116.0,Moderate
Rajamahendravaram,2026-12-02,109.33222591362126,117.0,29.76982892690513,5.906194690265487,45.2015873015873,13.0,27.34380165289256,117.0,Moderate
Rajamahendravaram,2026-12-02,109.33222591362126,117.8202614379085,30.0,6.0,45.2015873015873,13.0,27.34380165289256,30.0,Good
Rajamahendravaram,2026-12-02,109.33222591362126,115.0,29.76982892690513,5.0,45.2015873015873,16.723642172523963,27.34380165289256,115.0,Moderate
Rajamahendravaram,2026-12-02,103.0,117.8202614379085,29.76982892690513,5.0,45.2015873015873,14.0,27.34380165289256,103.0,Moderate
Rajamahendravaram,2026-12-02,109.33222591362126,117.8202614379085,29.0,5.906194690265487,45.2015873015873,16.723642172523963,18.0,29.0,Good
Rajamahendravaram,2026-12-02,109.33222591362126,117.8202614379085,29.76982892690513,5.0,45.2015873015873,16.0,27.34380165289256,16.0,Good
Rajamahendravaram,2026-12-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.0,25.0,25.0,Good
Rajamahendravaram,2026-12-02,109.33222591362126,116.0,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,116.0,Moderate
Rajamahendravaram,2026-12-02,109.33222591362126,117.8202614379085,30.0,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,30.0,Good
Rajamahendravaram,2026-12-02,109.33222591362126,117.8202614379085,29.76982892690513,5.0,45.2015873015873,16.723642172523963,27.34380165289256,5.0,Good
Tirumala,2026-08-02,109.33222591362126,117.8202614379085,34.0,5.906194690265487,45.2015873015873,18.0,27.34380165289256,34.0,Good
Tirumala,2026-09-02,109.33222591362126,117.8202614379085,36.0,2.0,45.2015873015873,17.0,27.34380165289256,36.0,Good
Tirumala,2026-09-02,109.33222591362126,117.8202614379085,36.0,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,36.0,Good
Tirumala,2026-09-02,109.33222591362126,102.0,29.76982892690513,5.906194690265487,24.0,16.0,64.0,102.0,Moderate
Tirumala,2026-09-02,109.33222591362126,117.8202614379085,29.76982892690513,2.0,45.2015873015873,16.723642172523963,47.0,47.0,Good
Tirumala,2026-10-02,109.33222591362126,117.8202614379085,29.76982892690513,2.0,45.2015873015873,10.0,27.34380165289256,10.0,Good
Tirumala,2026-10-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,42.0,42.0,Good
